task_id,track_id_a,track_id_b,culture_a,culture_b,label_a,label_b,title_a,title_b,audio_path_a,audio_path_b,source_url_a,source_url_b,uncertainty,uncertainty_method,question,similar,rationale,annotator,notes
pal_0097,india_saraga_0045,india_saraga_0090,india,india,Raag Ahir Bhairon,Raag Ramdasi Malhar,Raag Ahir Bhairon,Raag Ramdasi Malhar,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0045.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0090.mp3,,,1.539655327796936,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0098,india_saraga_0067,india_saraga_0068,india,india,Kirwani Bhajan,Raag Jog,Kirwani Bhajan,Raag Jog,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0067.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0068.mp3,,,1.4735033512115479,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0099,india_saraga_0080,india_saraga_0082,india,india,Majh Khamaj Thumri,Raag Malkauns,Majh Khamaj Thumri,Raag Malkauns,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0080.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0082.mp3,,,1.4735033512115479,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0100,india_saraga_0101,india_saraga_0100,india,india,Raag Shree,Raag Lalit Pancham,Raag Shree,Raag Lalit Pancham,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0101.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0100.mp3,,,1.445186972618103,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0101,indonesia_fma_0018,germany_0075,indonesia,germany,"[""Compilation"", ""Soundtrack"", ""Instrumental""]","[17, 107, 1235]",My Love,In The Fading Light,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0018.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0075.mp3,,,1.7917600870132446,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0102,indonesia_fma_0019,france_0045,indonesia,france,[],[],GUGO,"7' 34""",E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0019.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0045.mp3,,,1.7481563091278076,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0103,indonesia_fma_0006,indonesia_fma_0004,indonesia,indonesia,"[""Pop""]","[""Compilation"", ""Soundtrack"", ""Instrumental""]","Salahku, Sahabatku",Rat and Cat,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0006.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0004.mp3,,,1.7045522928237915,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0104,indonesia_gamelan_0004,indonesia_gamelan_0008,indonesia,indonesia,orchestra/mixture,orchestra/mixture,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0004.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0008.wav,,,1.6987836360931396,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0105,indonesia_gamelan_0053,indonesia_gamelan_0054,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0053.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0054.wav,,,1.6762356758117676,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0106,indonesia_fma_0010,great_britain_0021,indonesia,great_britain,"[""Free-Folk"", ""Pop"", ""Folk""]","[17, 103]",Dua Langkah Kecil,Uncharted Lands,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0010.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0021.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0107,indonesia_gamelan_0017,indonesia_gamelan_0020,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0017.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0020.wav,,,1.5832593441009521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0108,indonesia_gamelan_0054,indonesia_gamelan_0053,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0054.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0053.wav,,,1.539655327796936,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0109,indonesia_gamelan_0000,indonesia_gamelan_0042,indonesia,indonesia,orchestra/mixture,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0000.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0042.wav,,,1.5171074867248535,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0110,indonesia_gamelan_0007,indonesia_gamelan_0003,indonesia,indonesia,orchestra/mixture,orchestra/mixture,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0007.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0003.wav,,,1.517107367515564,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0111,indonesia_gamelan_0003,turkey_modern_0121,indonesia,turkey,orchestra/mixture,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0003.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0121.mp3,,,1.424130916595459,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0112,indonesia_gamelan_0033,indonesia_gamelan_0038,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0033.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0038.wav,,,1.424130916595459,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0113,indonesia_gamelan_0023,indonesia_gamelan_0028,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0023.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0028.wav,,,1.3579789400100708,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0114,indonesia_gamelan_0032,indonesia_gamelan_0030,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0032.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0030.wav,,,1.3579789400100708,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0115,indonesia_gamelan_0020,indonesia_gamelan_0019,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0020.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0019.wav,,,1.3579788208007812,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0116,indonesia_gamelan_0026,indonesia_gamelan_0021,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0026.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0021.wav,,,1.3143749237060547,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0117,indonesia_gamelan_0014,indonesia_gamelan_0015,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0014.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0015.wav,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0118,indonesia_gamelan_0028,indonesia_gamelan_0023,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0028.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0023.wav,,,1.1988505125045776,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0119,indonesia_gamelan_0001,indonesia_gamelan_0033,indonesia,indonesia,orchestra/mixture,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0001.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0033.wav,,,1.1187444925308228,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0120,indonesia_gamelan_0013,indonesia_gamelan_0015,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0013.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0015.wav,,,1.0986132621765137,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0121,italy_0006,france_0042,italy,france,[4],"[17, 103]",End up,Six Feet Under,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0006.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0042.mp3,,,1.9792051315307617,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0122,italy_0070,italy_0028,italy,italy,"[18, 1235]","[659, 5, 1235]",Goodbye,The Deadly Poppy Field,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0070.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0028.mp3,,,1.9792048931121826,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0123,italy_0097,russia_0033,italy,russia,[4],"[74, 4]",03 Ballata Del Felipe,VII,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0097.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0033.mp3,,,1.8636807203292847,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0124,italy_0030,russia_0093,italy,russia,"[267, 1235]","[18, 1235, 5]",Sunshine After Rain,Back to Home,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0030.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0093.mp3,,,1.8636806011199951,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0125,italy_0087,great_britain_0003,italy,great_britain,"[137, 9]","[107, 18, 1235]",Io Non Uso La Schiuma,Swan ride,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0087.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0003.mp3,,,1.8200767040252686,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0126,italy_0103,turkey_modern_0090,italy,turkey,[4],,Franco Frunky,,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0103.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0090.mp3,,,1.820076584815979,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0127,italy_0019,turkey_modern_0144,italy,turkey,[],,Upghostery,,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0019.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0144.mp3,,,1.7917600870132446,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0128,italy_0033,great_britain_0005,italy,great_britain,[4],"[18, 1235]",New Lunacy,Piano song,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0033.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0005.mp3,,,1.704552412033081,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0129,italy_0038,france_0079,italy,france,"[18, 1235]","[9, 4, 37]",The secret side,The Dice Man,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0038.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0079.mp3,,,1.7045522928237915,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0130,italy_0104,modern_english_pop_0016,italy,modern_english_pop,[4],"['groove', 'pop']",To Be a Master P.,,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0104.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0016.mp3,,,1.7045522928237915,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0131,italy_0000,france_0048,italy,france,"[18, 1235, 13]","[17, 18, 1235]",Rebirth of the Golden Sun,Free To Use 9,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0000.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0048.mp3,,,1.704552173614502,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0132,italy_0004,russia_0088,italy,russia,[4],"[107, 5, 1235]",09 Saltimbanco,New Worlds,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0004.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0088.mp3,,,1.704552173614502,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0133,italy_0072,russia_0088,italy,russia,"[18, 1235]","[107, 5, 1235]",A light,New Worlds,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0072.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0088.mp3,,,1.704552173614502,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0134,italy_0092,italy_0012,italy,italy,[4],"[1235, 5]",Funeral March For A Bar Of Soap,In Her Name,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0092.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0012.mp3,,,1.6987836360931396,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0135,italy_0074,germany_0047,italy,germany,"[18, 1235]","[17, 33]",Gas,The Flying Carriage,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0074.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0047.mp3,,,1.6762359142303467,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0136,italy_0061,modern_english_pop_0068,italy,modern_english_pop,[13],"['soundtrack', 'easylistening', 'pop']","Untold, unspoken",,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0061.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0068.mp3,,,1.6762357950210571,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0137,italy_0008,germany_0059,italy,germany,[4],[5],The Lady And The Traveler,Variatio 1 a 1 Clav.,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0008.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0059.mp3,,,1.6762356758117676,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0138,italy_0079,germany_0047,italy,germany,"[137, 3, 9]","[17, 33]",Tobia (guarisce Sara con Fiele di Pesce Diavolo),The Flying Carriage,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0079.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0047.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0139,italy_0085,india_saraga_0035,italy,india,"[137, 9]",Raag Puriya Dhanashree,Sulla Costruzione Del Ponte Sull'Adda,Raag Puriya Dhanashree,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0085.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0035.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0140,italy_0094,russia_0086,italy,russia,[4],"[107, 18, 1235, 5]",Soyuz,She-Wolf In My Heart (bonus),E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0094.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0086.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0141,modern_english_pop_0018,italy_0043,modern_english_pop,italy,"['groove', 'pop']",[4],,Daily Damage,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0018.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0043.mp3,,,2.0228090286254883,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0142,modern_english_pop_0108,modern_english_pop_0099,modern_english_pop,modern_english_pop,"['folk', 'pop', 'singersongwriter', 'popfolk']","['folk', 'pop', 'singersongwriter', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0108.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0099.mp3,,,1.9792051315307617,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
