task_id,track_id_a,track_id_b,culture_a,culture_b,label_a,label_b,title_a,title_b,audio_path_a,audio_path_b,source_url_a,source_url_b,uncertainty,uncertainty_method,question,similar,rationale,annotator,notes
pal_0439,italy_0079,germany_0047,italy,germany,"[137, 3, 9]","[17, 33]",Tobia (guarisce Sara con Fiele di Pesce Diavolo),The Flying Carriage,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0079.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0047.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0440,italy_0085,india_saraga_0035,italy,india,"[137, 9]",Raag Puriya Dhanashree,Sulla Costruzione Del Ponte Sull'Adda,Raag Puriya Dhanashree,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0085.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0035.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0441,italy_0094,russia_0086,italy,russia,[4],"[107, 18, 1235, 5]",Soyuz,She-Wolf In My Heart (bonus),E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0094.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0086.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0442,modern_english_pop_0065,modern_english_pop_0074,modern_english_pop,modern_english_pop,"['pop', 'indie', 'latin', 'alternative']","['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0065.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0074.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0443,modern_english_pop_0071,modern_english_pop_0110,modern_english_pop,modern_english_pop,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']","['pop', 'singersongwriter', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0071.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0110.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0444,modern_english_pop_0092,great_britain_0041,modern_english_pop,great_britain,"['folk', 'pop', 'popfolk']","[33, 17]",,Candyboy,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0092.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0041.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0445,modern_english_pop_0096,turkey_modern_0065,modern_english_pop,turkey,"['folk', 'pop', 'singersongwriter', 'popfolk']",,,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0096.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0065.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0446,russia_0005,russia_0047,russia,russia,"[74, 4]","[10, 76]",IX (for Philip Croaton),New Years Party by Toptygin (live),E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0005.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0047.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0447,russia_0035,russia_0050,russia,russia,"[1235, 5]","[18, 1235]",Screaming Silence,Crystal Echoes,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0035.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0050.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0448,russia_0037,great_britain_0011,russia,great_britain,"[18, 1235, 659, 5]","[33, 107, 17, 18, 1235]",The Spirit of Russian Love by Zinaida Trokai,Biology Slides,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0037.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0011.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0449,russia_0038,china_ctis_0006,russia,china,"[103, 10, 362, 76, 17]",D0241,Priroda,编钟,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0038.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0006.wav,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0450,russia_0050,russia_0088,russia,russia,"[18, 1235]","[107, 5, 1235]",Crystal Echoes,New Worlds,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0050.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0088.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0451,russia_0084,turkey_modern_0115,russia,turkey,"[107, 18, 1235, 5]",,The Signals,,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0084.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0115.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0452,russia_0092,great_britain_0077,russia,great_britain,"[18, 1235]","[33, 10, 76, 17]",Fragile Ice,Kiss And Tell (breezy bossa nova),E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0092.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0077.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0453,russia_0097,russia_0088,russia,russia,"[107, 18, 1235, 5]","[107, 5, 1235]",Don't Lie To Inner Child,New Worlds,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0097.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0088.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0454,turkey_modern_0015,turkey_modern_0071,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0015.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0071.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0455,turkey_modern_0020,turkey_modern_0129,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0020.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0129.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0456,turkey_modern_0047,great_britain_0098,turkey,great_britain,,"[10, 76]",,philcollins takes your hand,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0047.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0098.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0457,turkey_modern_0061,italy_0032,turkey,italy,,[10],,Plumy Tale,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0061.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0032.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0458,turkey_modern_0078,turkey_modern_0036,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0078.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0036.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0459,turkey_modern_0108,italy_0100,turkey,italy,,[4],,04 A Man At The Clock,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0108.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0100.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0460,turkey_modern_0126,turkey_modern_0146,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0126.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0146.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0461,turkey_modern_0134,turkey_modern_0137,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0134.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0137.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0462,turkey_modern_0146,india_saraga_0083,turkey,india,,Raag Hameer,,Raag Hameer,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0146.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0083.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0463,great_britain_0066,great_britain_0056,great_britain,great_britain,[],[],The Jt Wrks,CM's Ghetto Menagerie,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0066.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0056.mp3,,,1.6326316595077515,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0464,great_britain_0088,france_0038,great_britain,france,"[17, 94]","[538, 18, 1235]",lullaby,Tartine De Contrebasse,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0088.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0038.mp3,,,1.6326316595077515,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0465,modern_english_pop_0021,germany_0011,modern_english_pop,germany,"['instrumentalpop', 'classical']",[1235],,Skinny Cat,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0021.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0011.mp3,,,1.6326316595077515,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0466,turkey_modern_0094,france_0089,turkey,france,,"[10, 76]",,Concerts,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0094.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0089.mp3,,,1.6326316595077515,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0467,china_jingju_0068,france_0084,china,france,lsxp,"[10, 76]",Jiang_shen_er,Lounge Light,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0068.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0084.mp3,,,1.589028000831604,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0468,france_0068,france_0084,france,france,"[9, 137, 169]","[10, 76]",Rain on my grave,Lounge Light,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0068.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0084.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0469,germany_0019,great_britain_0094,germany,great_britain,"[107, 1235]","[10, 76]",IV,Dogs of the World in Colour,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0019.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0094.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0470,germany_0037,italy_0097,germany,italy,[],[4],run!,03 Ballata Del Felipe,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0037.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0097.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0471,germany_0054,germany_0084,germany,germany,"[107, 1235]","[17, 107, 4, 1235]",I,Isle of the little branches (ID 358),E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0054.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0084.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0472,india_saraga_0077,france_0069,india,france,Raag Lagan Gandhar,"[33, 17, 94]",Raag Lagan Gandhar,God Forsaken Town,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0077.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0069.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0473,modern_english_pop_0055,modern_english_pop_0031,modern_english_pop,modern_english_pop,['pop'],"['folk', 'easylistening', 'pop']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0055.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0031.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0474,modern_english_pop_0113,modern_english_pop_0117,modern_english_pop,modern_english_pop,"['pop', 'singersongwriter', 'popfolk']","['folk', 'singersongwriter', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0113.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0117.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0475,russia_0027,russia_0020,russia,russia,[],"[10, 76]",Taigerbery - Clean Up,27 (Radio Edit Version),E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0027.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0020.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0476,russia_0069,great_britain_0029,russia,great_britain,"[107, 18, 1235, 5]",[17],Fog,Tee Te Te,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0069.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0029.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0477,turkey_modern_0001,russia_0082,turkey,russia,,"[107, 18, 1235, 5]",,Destroyer,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0001.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0082.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0478,china_opencpop_0043,china_opencpop_0032,china,china,mandarin_pop,mandarin_pop,一路向北,千千万万,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0043.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0032.wav,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0479,germany_0092,italy_0063,germany,italy,"[3, 4, 5]",[13],Adored (ID 353),The Lion & The Snake,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0092.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0063.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0480,modern_english_pop_0001,modern_english_pop_0010,modern_english_pop,modern_english_pop,['pop'],['pop'],,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0001.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0010.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0481,modern_english_pop_0056,modern_english_pop_0059,modern_english_pop,modern_english_pop,['pop'],['pop'],,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0056.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0059.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0482,modern_english_pop_0060,modern_english_pop_0106,modern_english_pop,modern_english_pop,['pop'],"['folk', 'pop', 'singersongwriter', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0060.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0106.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0483,modern_english_pop_0072,modern_english_pop_0082,modern_english_pop,modern_english_pop,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']","['pop', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0072.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0082.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0484,russia_0055,china_ctis_0009,russia,china,"[74, 4]",T0301,VIII,玎,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0055.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0009.wav,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0485,turkey_modern_0003,italy_0019,turkey,italy,,[],,Upghostery,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0003.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0019.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
